account length;location code;user id;credit card info save;push status;add to wishlist;desktop sessions;app sessions;desktop transactions;total product detail views;session duration;promotion clicks;avg order value;sale product views;discount rate per visited products;product detail view per app session;app transactions;add to cart per session;customer service calls;churn
156;408;4057119;no;yes;27;192;33;17;137;200;115;244,2;112;10,99;14,8;8;4;1;0
127;510;4053309;no;no;0;245;42;18;91;217;92;243,1;128;10,94;13,9;6;3,75;0;1
130;408;3844938;yes;no;0;216;37;31;106;364;86;126,7;123;5,7;16,9;2;4,56;5;1
158;408;3772725;no;no;0;172;29;22;114;257;69;235,3;104;10,59;0;0;0;2;0
145;510;4056398;yes;yes;30;175;30;13;107;153;116;233,6;85;10,51;11,1;3;3;1;0
90;415;3559366;yes;yes;26;169;29;16;104;189;104;213,3;76;9,6;13,3;3;3,59;0;1
127;510;4031128;no;yes;27;3;0;22;113;254;102;242,7;156;10,92;9,2;5;2,48;3;0
109;415;3849682;no;no;0;184;31;18;143;212;105;243;116;10,93;9,9;2;2,67;1;0
88;415;3525393;no;no;0;182;31;13;90;152;87;143;100;6,44;7,5;3;2,03;1;0
101;510;3951229;no;yes;9;160;27;18;116;210;121;139,1;65;6,26;10,8;9;2,92;0;0
171;510;3619195;no;no;0;190;32;15;122;174;85;257,1;84;11,57;10,3;1;2,78;0;0
21;415;3516366;no;no;0;223;38;18;142;217;114;214,7;111;9,66;12,4;2;3,35;1;0
145;408;3464919;no;yes;31;216;37;19;94;225;123;234,7;109;10,56;10,7;1;2,89;2;0
90;415;3549068;no;no;0;199;34;23;124;267;100;243,3;80;10,95;8;7;2,16;2;0
33;408;3692743;no;no;0;160;27;17;115;195;118;102,4;86;4,61;7,1;7;1,92;1;0
61;408;3431347;no;yes;40;105;18;15;78;181;100;174,1;115;7,83;10,2;2;2,75;2;1
107;415;3365495;no;no;0;205;35;14;108;162;110;155;102;6,98;13,4;1;3,62;3;0
147;408;3764292;no;no;0;274;47;20;92;232;82;283,6;83;12,76;6,2;1;1,67;0;1
117;510;3918677;no;no;0;159;27;15;84;182;91;177,3;67;7,98;7,7;10;2,08;2;0
95;415;3507273;no;no;0;230;39;17;116;202;110;171,4;105;7,71;14,2;6;3,83;1;0
186;510;4006454;no;no;0;138;23;16;97;188;118;146,4;85;6,59;8,7;6;2,35;1;0
128;415;4223052;no;no;0;179;31;23;94;270;92;191;88;8,59;7,9;4;2,13;0;0
55;408;3656756;no;yes;39;139;24;15;101;178;117;246,5;104;11,09;8,1;1;2,19;3;0
134;415;4064158;no;no;0;8;1;15;86;171;100;186,5;80;8,39;12,9;2;3,48;2;0
96;415;3834641;no;yes;23;183;31;13;88;147;89;350,2;108;15,76;11,3;7;3,05;1;0
107;415;3685165;no;no;0;207;35;22;79;262;117;149,3;69;6,72;10,7;3;2,89;0;0
123;415;3782432;no;no;0;140;24;13;106;154;101;50,1;87;2,25;12,5;1;3,38;2;0
35;415;3624159;no;no;0;179;30;24;59;283;101;285,4;83;12,84;5,8;7;1,57;2;0
74;408;3637979;no;no;0;177;30;20;136;240;104;237,3;133;10,68;12;3;3,24;0;0
130;408;3349818;no;no;0;116;20;14;129;168;104;141,8;124;6,38;12,6;9;3,4;1;0
137;408;3525787;yes;no;0;237;40;15;103;177;84;263,4;81;11,85;14,2;4;3,83;0;1
88;415;3323617;no;no;0;182;31;16;116;187;119;220,3;96;9,91;10,5;7;2,84;1;0
80;408;3279957;no;no;0;52;9;14;90;164;98;169,4;80;7,62;9,5;4;2,57;3;0
116;408;3387527;no;yes;19;156;26;16;104;185;118;192,7;116;8,67;8,2;2;2,21;3;0
123;510;3488711;no;yes;23;245;42;23;88;265;105;239,7;108;10,79;14,9;3;4,02;2;0
120;415;4213226;no;no;0;132;22;14;99;163;109;201,1;116;9,05;10,7;3;2,89;1;0
146;415;3914358;yes;no;0;111;19;27;126;313;95;215,7;82;9,71;10,5;6;2,84;1;0
106;510;3792523;no;yes;9;89;15;28;100;325;109;79,9;86;3,6;8,2;4;2,21;3;0
121;408;4192369;no;yes;44;116;20;13;85;150;120;246,8;98;11,11;12;2;3,24;1;0
137;510;3821227;no;no;0;156;26;11;81;133;94;253,1;77;11,39;9,1;2;2,46;1;0
84;408;4095749;no;yes;30;107;18;19;65;226;108;188,6;61;8,49;5,7;3;1,54;2;0
67;510;3627951;no;yes;31;175;30;17;68;199;73;219,8;99;9,89;13,2;6;3,56;1;0
161;408;4153537;no;no;0;155;26;15;84;178;125;172,9;90;7,78;5,9;2;1,59;4;1
134;510;3733959;no;yes;34;247;42;19;105;226;133;186,3;76;8,38;6,1;5;1,65;2;1
62;415;3581346;yes;yes;32;218;37;20;93;237;132;192,2;137;8,65;13,2;3;3,56;0;1
120;415;3818422;no;yes;24;228;39;20;81;235;71;166,4;128;7,49;9;13;2,43;1;0
130;408;3609005;no;yes;30;185;31;21;117;250;141;157,8;103;7,1;7,4;7;2;0;0
20;408;3445967;no;no;0;187;32;22;89;253;51;273,1;105;12,29;12,3;6;3,32;2;0
68;415;3966390;no;no;0;159;27;18;119;212;105;198,1;101;8,91;10,3;3;2,78;1;0
112;415;3465036;no;no;0;209;35;18;150;213;104;178,1;98;8,01;8,5;4;2,3;0;0
77;408;3287252;no;no;0;186;32;18;95;212;98;282,3;81;12,7;11,3;4;3,05;3;0
109;415;3601745;no;no;0;223;38;14;74;170;75;264,3;94;11,89;9;3;2,43;2;0
108;415;3582046;no;no;0;201;34;15;101;171;86;237,4;113;10,68;11,6;3;3,13;3;0
79;415;3446935;no;yes;17;168;29;21;114;244;93;211,9;114;9,54;9,1;2;2,46;1;0
119;408;4019665;no;no;0;239;41;21;88;244;79;230,9;92;10,39;10,9;3;2,94;3;1
38;510;3995291;no;no;0;176;30;18;109;212;97;137,9;109;6,21;9,2;3;2,48;5;1
109;415;4096588;no;yes;29;111;19;22;90;264;98;224,7;128;10,11;9;6;2,43;6;1
78;415;3585721;no;no;0;88;15;18;74;215;58;201,3;147;9,06;10,8;6;2,92;1;0
134;415;4147446;no;no;0;244;42;21;99;247;111;200;133;9;7,2;2;1,94;0;0
47;415;3299517;no;yes;27;165;28;11;89;127;118;284,4;95;12,8;7,7;4;2,08;2;0
59;408;4159553;no;yes;27;127;22;9;110;103;99;164,2;73;7,39;9,1;3;2,46;0;0
151;415;4133177;no;no;0;195;33;25;106;293;103;224,6;82;10,11;5,5;3;1,49;0;0
129;415;3475113;no;no;0;55;9;22;131;256;105;176,6;135;7,95;11,1;4;3;1;0
107;510;3302662;no;yes;27;283;48;19;104;224;152;241,3;63;10,86;14,4;7;3,89;2;0
137;408;3305824;yes;no;0;258;44;21;112;247;117;173,2;100;7,79;10,9;3;2,94;0;1
76;510;4111261;no;no;0;91;15;18;142;212;75;194,9;76;8,77;9,3;2;2,51;1;0
24;415;3298788;no;no;0;236;40;10;132;116;129;185,4;136;8,34;16,2;2;4,37;0;0
169;408;3337869;no;no;0;143;24;20;82;231;110;131,2;67;5,9;10;4;2,7;2;0
30;408;3994800;no;no;0;54;9;15;68;179;96;247,2;101;11,12;10,2;8;2,75;1;0
70;415;4022072;no;no;0;215;37;11;87;131;114;216,9;104;9,76;9,4;3;2,54;3;0
52;510;4036187;yes;no;0;251;43;17;118;197;80;192;53;8,64;11;2;2,97;0;1
3;408;3552872;no;no;0;139;24;21;99;251;108;286,2;87;12,88;6,1;3;1,65;4;0
38;415;3862970;no;no;0;117;20;18;114;209;105;203,4;98;9,15;14,4;2;3,89;2;0
104;415;3896081;no;no;0;264;45;11;108;132;75;177,7;91;8;10,6;8;2,86;3;0
27;408;3487556;no;no;0;83;14;17;105;204;99;224,2;122;10,09;9,1;4;2,46;1;0
166;415;3349163;yes;yes;28;176;30;22;126;254;76;128,5;72;5,78;11,4;5;3,08;1;0
13;408;4114293;no;no;0;220;37;18;100;211;79;259,3;112;11,67;13,6;8;3,67;2;0
52;408;3755562;no;no;0;217;37;13;104;152;83;134,3;109;6,04;11,8;4;3,19;2;0
114;415;3863823;no;yes;25;129;22;25;77;290;110;177,1;110;7,97;11,6;5;3,13;1;0
156;408;3646445;no;no;0;151;26;13;106;153;112;215,9;86;9,72;3,5;3;0,95;1;0
90;415;3832251;no;yes;42;193;33;22;66;263;85;214,4;97;9,65;11,1;4;3;0;0
62;415;3513169;no;no;0;190;32;9;122;104;95;180,6;106;8,13;10,8;5;2,92;2;0
82;415;4136380;no;yes;33;138;23;20;95;236;128;268,1;70;12,06;11;6;2,97;2;0
52;510;3809674;no;no;0;129;22;12;80;143;101;258,3;89;11,62;12,3;4;3,32;3;0
146;510;3452319;no;no;0;116;20;18;77;214;100;218,4;72;9,83;10,7;6;2,89;1;0
120;415;3775441;no;yes;23;222;38;22;114;255;84;250,5;117;11,27;7,2;5;1,94;2;0
130;415;3583692;no;no;0;264;45;16;113;187;103;195,3;99;8,79;18,3;6;4,94;1;1
90;408;4005831;no;no;0;61;10;17;91;194;94;143,1;80;6,44;11,4;9;3,08;1;0
147;408;3575995;yes;no;0;184;31;14;113;165;110;111;87;5;10,1;4;2,73;1;0
159;415;3912159;no;no;0;167;28;12;68;144;74;140,1;111;6,3;10,3;3;2,78;0;1
74;510;3985954;no;yes;27;154;26;17;122;195;150;276,7;86;12,45;13,2;2;3,56;4;0
130;408;3856175;no;no;0;252;43;14;101;170;105;209,2;64;9,41;5,7;5;1,54;0;0
155;408;3342961;yes;no;0;163;28;25;94;292;108;96,4;111;4,34;11,2;3;3,02;0;0
87;415;4054303;no;no;0;198;34;16;80;187;89;133,5;96;6,01;16,6;4;4,48;2;0
81;415;4064100;no;no;0;325;55;20;48;236;82;187,6;78;8,44;13,1;5;3,54;0;1
99;510;3524401;no;no;0;128;22;18;78;215;120;143,7;140;6,47;14,3;9;3,86;2;0
131;510;3471473;no;no;0;188;32;17;110;201;101;202,6;125;9,12;10,2;11;2,75;2;0
89;510;3472016;no;no;0;129;22;18;71;214;68;214,9;100;9,67;10,3;4;2,78;5;1
123;415;3888948;yes;no;0;126;21;11;106;129;96;251,9;129;11,34;6,3;6;1,7;4;1
130;510;4025509;no;yes;26;257;44;19;108;224;122;204;118;9,18;12,6;4;3,4;1;0
99;415;3672598;no;no;0;125;21;12;90;146;70;169,4;95;7,62;10,5;6;2,84;1;0
36;408;3705001;no;no;0;175;30;18;144;217;69;243,7;146;10,97;9,9;3;2,67;1;0
87;415;3323693;no;no;0;124;21;15;91;173;105;256,3;109;11,53;7,5;5;2,03;3;0
139;415;4039766;no;no;0;272;46;13;130;156;131;136,3;108;6,13;11,6;9;3,13;2;0
189;510;3632407;no;no;0;220;37;12;80;143;117;130,6;69;5,88;11,7;7;3,16;1;0
96;415;3959214;no;yes;33;183;31;17;115;201;87;177,4;84;7,98;10,4;15;2,81;3;0
112;408;3518894;no;no;0;101;17;18;119;214;67;179,5;112;8,08;10,3;5;2,78;2;0
75;408;4065003;no;no;0;203;35;19;70;229;97;222,2;118;10;14,3;3;3,86;1;0
178;415;3981332;no;yes;35;175;30;16;88;190;65;138,7;94;6,24;10,5;3;2,84;2;0
112;415;3638033;no;no;0;266;45;18;97;215;94;306,2;100;13,78;14,2;2;3,83;2;1
108;415;3331012;no;yes;41;172;29;12;110;136;78;183,4;103;8,25;10,8;7;2,92;0;0
100;510;3916260;no;no;0;79;13;19;98;226;102;150,4;106;6,77;14;8;3,78;0;0
121;510;3361353;no;yes;20;212;36;18;110;215;120;238,5;107;10,73;9,4;2;2,54;0;0
116;415;3655629;no;no;0;64;11;17;101;196;95;210,1;87;9,45;10;6;2,7;1;0
161;415;3494397;no;no;0;173;29;18;100;214;74;141,5;69;6,37;11,5;4;3,11;1;0
19;415;3803910;yes;no;0;238;40;18;98;207;121;182,2;95;8,2;4,5;4;1,22;0;0
104;415;3547820;no;no;0;226;38;14;123;163;106;272,1;85;12,24;10,1;4;2,73;1;0
119;415;3389952;yes;yes;32;173;29;18;101;209;93;231,1;91;10,4;12,2;4;3,29;0;0
125;415;4051821;no;no;0;225;38;12;102;144;87;198,9;105;8,95;8;2;2,16;0;0
156;510;3298669;no;no;0;238;40;15;122;182;91;185,7;151;8,36;7,7;4;2,08;1;0
109;415;3288808;no;no;0;137;23;18;128;217;116;182,1;86;8,19;10;5;2,7;2;0
95;510;4093018;no;no;0;143;24;15;109;176;107;189,6;88;8,53;8,2;3;2,21;2;0
90;408;4215994;no;no;0;142;24;11;126;126;118;274,2;71;12,34;4,6;4;1,24;1;0
105;415;3544448;no;yes;21;147;25;17;112;197;43;267,4;93;12,03;8,7;3;2,35;2;0
101;510;3525081;no;no;0;220;37;16;124;189;101;278,4;98;12,53;10,6;4;2,86;1;0
95;415;4017803;no;no;0;149;25;22;96;261;116;201;120;9,05;8,1;2;2,19;1;0
123;415;4206052;no;no;0;204;35;12;88;138;111;226;100;10,17;10;4;2,7;0;0
160;408;3526084;no;no;0;217;37;18;77;207;117;228,6;117;10,29;5,6;2;1,51;1;0
141;510;3888583;no;yes;28;308;52;21;123;248;128;152,9;103;6,88;7,4;3;2;1;0
87;415;4153158;no;no;0;58;10;6;125;68;116;185,9;136;8,37;11,5;3;3,11;0;0
81;415;4029304;no;no;0;173;29;20;80;236;94;240,2;84;10,81;11,8;6;3,19;2;0
75;415;3411916;no;yes;19;210;36;21;90;242;87;215,7;102;9,71;13,1;3;3,54;4;0
126;408;3812745;no;yes;24;59;10;26;125;306;90;158,9;73;7,15;12,1;6;3,27;0;0
28;415;4025014;no;no;0;237;40;14;102;167;87;280,2;115;12,61;9,7;3;2,62;3;0
153;415;3998846;no;no;0;229;39;14;102;161;136;203,1;109;9,14;12,5;2;3,38;0;0
97;408;3289267;no;yes;32;90;15;23;87;276;113;185,2;107;8,33;8,6;6;2,32;2;1
115;408;3487224;no;no;0;147;25;9;128;106;74;197,7;104;8,9;11,1;4;3;2;0
95;408;3362190;no;no;0;237;40;13;83;154;65;237;105;10,67;11,2;6;3,02;1;0
17;415;3764705;yes;no;0;163;28;20;118;230;91;332,7;94;14,97;13,6;3;3,67;0;1
105;415;3814076;no;yes;20;187;32;22;114;256;91;334,7;104;15,06;8,9;2;2,4;1;0
121;415;3488464;no;no;0;86;15;22;100;260;113;148;79;6,66;9,1;9;2,46;2;0
125;408;4127020;no;no;0;212;36;18;89;215;127;186,8;73;8,41;11,3;2;3,05;2;0
124;415;3868432;no;no;0;151;26;10;98;121;119;152,8;81;6,88;9,2;2;2,48;2;0
35;408;3371802;no;no;0;159;27;11;67;130;96;229,8;80;10,34;6,9;5;1,86;2;0
134;510;3661084;no;no;0;296;50;19;93;226;117;246,8;98;11,11;12,3;10;3,32;0;1
123;510;3524182;no;yes;32;212;36;21;77;252;78;208,7;85;9,39;6,6;2;1,78;3;0
124;415;3685628;no;no;0;234;40;15;61;179;111;285,5;117;12,85;10,4;6;2,81;3;0
133;510;3338996;no;no;0;177;30;16;92;188;97;196,8;88;8,86;6,5;3;1,76;2;0
185;415;3532557;no;yes;19;157;27;22;123;258;94;190,4;107;8,57;9,6;6;2,59;0;0
1;415;3568621;no;yes;26;147;25;15;68;173;67;173,8;113;7,82;10;2;2,7;1;0
107;415;3546942;no;no;0;261;44;9;108;102;110;129,7;148;5,84;9,8;5;2,65;1;0
91;415;3779829;no;yes;20;146;25;24;98;277;104;137,7;100;6,2;6,2;3;1,67;1;0
178;408;3484660;yes;no;0;125;21;12;134;141;78;268,2;113;12,07;11,4;2;3,08;2;1
123;415;4105199;no;no;0;209;36;20;49;237;117;239,2;98;10,76;9,8;11;2,65;1;0
170;415;3976542;no;no;0;286;49;14;44;168;144;260;97;11,7;8,7;4;2,35;1;1
135;415;3334492;no;no;0;191;32;14;44;161;109;231,9;100;10,44;8,4;2;2,27;1;0
85;408;4059573;no;no;0;144;25;22;88;265;105;185,4;94;8,34;9,9;3;2,67;1;0
134;415;3597255;no;yes;50;209;36;11;130;133;104;136,7;107;6,15;11,1;4;3;2;0
148;415;4195501;no;yes;36;78;13;18;141;207;60;255,7;115;11,51;10,9;2;2,94;1;0
93;415;4044809;no;no;0;271;46;20;101;237;133;145,4;103;6,54;8,4;6;2,27;1;1
138;415;3446334;no;no;0;241;41;12;104;145;92;125,7;98;5,66;11,6;1;3,13;0;0
159;510;4001899;no;no;0;115;20;16;98;193;101;259;108;11,66;12,2;5;3,29;0;0
103;415;3465053;no;yes;34;139;24;12;80;142;108;183,8;77;8,27;11,8;7;3,19;1;0
150;408;3982148;no;yes;27;210;36;13;112;155;80;251,5;111;11,32;7,2;6;1,94;0;0
37;408;3477675;no;no;0;135;23;21;98;248;130;236,2;113;10,63;14,7;2;3,97;3;0
33;415;4118956;yes;no;0;164;28;13;99;153;102;123,8;104;5,57;6,4;4;1,73;0;0
55;415;3903761;no;no;0;246;42;16;130;193;54;141,7;83;6,38;9,1;4;2,46;1;0
134;408;3773876;no;yes;32;80;14;17;94;200;124;170,8;117;7,69;16,6;3;4,48;0;0
107;408;3452476;no;no;0;91;15;18;90;208;109;169,4;96;7,62;5,6;5;1,51;2;0
80;408;3377879;no;yes;36;190;32;22;115;257;78;214,9;145;9,67;3,8;4;1,03;1;0
78;408;3617283;no;no;0;109;18;18;108;210;126;222,6;117;10,02;7,9;5;2,13;1;1
85;408;3724868;no;yes;17;90;15;20;88;233;75;165,7;116;7,46;9,3;7;2,51;4;1
61;415;3468863;no;yes;15;252;43;16;106;188;69;259,6;137;11,68;10;3;2,7;2;0
97;415;3905267;no;yes;32;183;31;23;94;269;120;203,5;38;9,16;6,7;4;1,81;5;0
136;408;3921547;yes;no;0;183;31;12;103;142;113;200,4;122;9,02;10,4;9;2,81;2;0
135;408;3408177;no;no;0;155;26;12;100;136;84;184,6;82;8,31;3,8;9;1,03;3;0
87;415;3834802;no;yes;19;166;28;16;122;187;89;249,7;78;11,24;0;0;0;1;0
165;510;3788567;no;no;0;209;36;23;67;274;89;150,2;88;6,76;12,8;1;3,46;0;0
148;415;4067844;no;no;0;279;47;17;104;202;87;280,8;99;12,64;7,9;2;2,13;2;1
99;415;4029173;no;no;0;174;30;8;102;99;118;211,6;126;9,52;7,7;2;2,08;2;0
123;415;3523440;no;no;0;176;30;16;78;185;96;156,9;92;7,06;9,1;2;2,46;2;0
127;415;3631413;yes;no;0;257;44;19;87;222;101;156,7;122;7,05;13;3;3,51;1;0
151;415;3948861;no;no;0;170;29;16;89;188;83;119,5;100;5,38;4,3;3;1,16;0;0
185;408;3584036;no;no;0;140;24;21;92;250;115;158,1;79;7,11;10,8;4;2,92;1;0
65;415;3924680;no;yes;34;209;36;12;119;142;106;214,6;87;9,66;12,5;4;3,38;4;0
58;510;3542762;no;no;0;210;36;21;126;249;108;158,6;88;7,14;14,4;2;3,89;4;0
104;415;3715811;no;no;0;114;19;13;87;159;98;187,7;87;8,45;10,5;6;2,84;2;0
44;415;3872014;no;no;0;203;34;14;89;163;96;268,1;151;12,06;8,3;3;2,24;0;0
58;408;4116598;no;no;0;174;30;23;112;266;122;182,4;87;8,21;0;0;0;4;0
108;415;3559356;no;no;0;211;36;14;117;164;103;201,4;68;9,06;9,4;5;2,54;0;0
132;510;4064720;no;no;0;122;21;22;88;253;124;195,7;120;8,81;10,7;4;2,89;1;0
80;415;3567239;no;no;0;128;22;15;67;182;112;197,3;63;8,88;15,9;2;4,29;2;0
162;415;3288747;no;no;0;135;23;21;98;242;107;246,9;96;11,11;10,2;2;2,75;2;0
110;510;3889464;no;no;0;99;17;23;62;275;86;212,1;94;9,54;16,7;3;4,51;2;0
96;415;4062866;no;no;0;277;47;21;105;247;94;254,4;107;11,45;10,3;3;2,78;1;1
168;408;3335729;no;no;0;163;28;20;134;240;87;164;147;7,38;11,6;2;3,13;2;1
72;510;3911499;no;no;0;287;49;20;116;235;126;292,1;114;13,14;5;3;1,35;4;1
125;408;3868690;no;yes;23;121;20;19;104;228;115;158,5;100;7,13;10,2;3;2,75;1;0
170;510;3912231;no;no;0;184;31;17;106;205;70;224,3;133;10,09;9,8;3;2,65;2;0
71;510;3322275;no;no;0;185;31;20;84;233;129;191,1;82;8,6;14,9;4;4,02;3;0
124;415;3404028;no;no;0;161;27;12;109;144;152;120,4;97;5,42;12,9;12;3,48;1;0
68;415;3633486;no;no;0;208;35;21;68;252;123;191,6;100;8,62;10,9;6;2,94;2;0
97;415;4183181;no;no;0;209;36;0;134;0;0;175,4;94;7,89;11,8;6;3,19;1;0
98;510;3513316;yes;no;0;158;27;26;71;307;66;144,2;93;6,49;2,1;4;0,57;1;0
24;408;3693626;no;no;0;149;25;11;73;131;81;238,6;69;10,74;8,6;3;2,32;2;1
136;510;3532763;no;no;0;205;35;18;63;209;95;224;119;10,08;9,8;2;2,65;0;0
44;408;3587165;no;no;0;289;49;15;86;176;87;215,4;106;9,69;9,5;2;2,57;0;1
96;415;3533223;no;yes;40;109;18;18;90;206;154;126,3;118;5,68;13,4;4;3,62;0;0
31;415;3389044;no;no;0;98;17;22;129;260;78;88,7;100;3,99;7;5;1,89;1;0
72;415;3417296;no;no;0;167;28;22;102;261;103;262,7;85;11,82;13,3;5;3,59;0;0
24;415;3984431;no;no;0;156;27;8;104;90;101;205,1;116;9,23;7,3;5;1,97;1;0
112;415;4085601;no;yes;31;225;38;22;89;257;117;249,7;87;11,24;11,5;1;3,11;4;0
117;415;3285188;yes;no;0;287;49;22;118;260;84;153,2;86;6,89;10;3;2,7;1;1
137;415;3294474;no;yes;19;175;30;21;96;241;146;211,4;109;9,51;7,8;2;2,11;0;0
136;408;3574573;no;no;0;102;17;19;75;220;97;73,7;92;3,32;9,8;5;2,65;0;0
95;415;3417112;no;no;0;158;27;22;103;260;90;230;117;10,35;14;2;3,78;0;0
82;415;4003147;no;yes;19;147;25;21;73;246;65;199;114;8,96;4,1;4;1,11;1;0
145;415;3781936;no;no;0;246;42;24;116;287;91;240,7;115;10,83;9;13;2,43;1;1
56;415;3471640;yes;no;0;178;30;18;114;216;110;236,7;67;10,65;10,5;5;2,84;1;0
155;408;3749531;yes;no;0;251;43;13;146;153;105;148,1;104;6,66;10;5;2,7;2;0
133;408;3804374;no;no;0;118;20;17;100;199;105;244,1;119;10,98;11,8;4;3,19;0;1
53;415;3809409;no;no;0;120;20;16;113;190;84;256,2;108;11,53;12,9;7;3,48;2;0
123;415;3871116;no;no;0;242;41;19;87;226;101;268,6;121;12,09;8,2;3;2,21;5;1
136;415;4007509;no;no;0;163;28;21;83;249;119;249,7;90;11,24;9,8;4;2,65;7;0
57;415;4036225;no;no;0;161;27;18;113;208;134;208,1;81;9,36;8,4;4;2,27;3;0
62;408;3828274;no;no;0;129;22;14;111;170;104;193,6;97;8,71;10,3;5;2,78;1;0
112;415;3545764;no;no;0;82;14;23;94;268;112;140,8;75;6,34;8,6;18;2,32;1;0
55;415;3876912;no;yes;20;208;35;17;91;200;113;216,5;110;9,74;7,3;1;1,97;1;0
95;408;3843413;no;no;0;129;22;18;115;216;88;255,3;96;11,49;6,3;2;1,7;6;1
125;415;3673950;no;no;0;233;40;18;65;210;93;210,6;109;9,48;9,1;4;2,46;1;0
1;415;3964254;no;no;0;182;31;11;106;135;106;152,3;75;6,85;10;3;2,7;5;1
98;415;3333010;no;yes;36;168;29;14;81;163;125;172,7;120;7,77;8;2;2,16;6;1
105;415;3931891;no;no;0;252;43;15;88;175;103;184,4;112;8,3;5,4;5;1,46;1;0
113;415;3369053;no;yes;30;184;31;16;102;183;123;235;52;10,58;11,6;7;3,13;0;0
99;408;3533372;no;no;0;256;44;18;44;215;105;233,7;75;10,52;7,9;1;2,13;3;1
103;415;3868943;no;no;0;180;31;8;134;98;85;181,7;134;8,18;8,4;3;2,27;1;0
177;408;3769716;no;no;0;228;39;14;81;162;97;217;106;9,76;8;5;2,16;1;0
149;415;3708676;no;yes;20;148;25;24;132;277;94;149,9;110;6,75;10,2;6;2,75;0;0
160;415;3602329;no;no;0;235;40;23;136;271;134;219,3;101;9,87;13,9;2;3,75;1;1
116;408;3601320;no;no;0;111;19;18;54;213;82;186,2;116;8,38;7,9;2;2,13;2;0
90;415;3298638;no;yes;22;125;21;20;94;232;90;222,2;108;10;6,4;12;1,73;1;0
148;415;3851118;yes;no;0;234;40;16;81;188;71;122,3;97;5,5;9,6;2;2,59;0;1
147;415;4088269;no;yes;35;197;34;12;134;141;99;212,1;90;9,54;10,1;4;2,73;2;1
95;510;3912334;no;no;0;58;10;17;96;202;126;210,5;97;9,47;10,4;5;2,81;0;0
201;510;3738900;no;no;0;213;36;19;72;225;90;195,1;99;8,78;7;6;1,89;1;0
80;415;3823512;no;no;0;152;26;11;89;132;78;235,3;131;10,59;11,8;4;3,19;0;0
122;415;4204089;yes;no;0;146;25;19;117;219;93;236;97;10,62;11,5;5;3,11;1;0
132;408;4068465;no;no;0;195;33;13;100;149;95;224,5;117;10,1;6,7;2;1,81;0;0
83;510;3866114;no;no;0;209;36;18;71;215;92;247,9;108;11,16;13;5;3,51;1;0
99;408;4139328;no;no;0;136;23;18;107;208;103;209;95;9,4;8,8;3;2,38;7;1
84;415;3357144;no;no;0;226;38;23;86;276;105;201,4;108;9,06;14,3;3;3,86;3;1
46;415;4145177;no;no;0;122;21;14;67;167;62;194,8;98;8,77;9,7;6;2,62;1;0
87;510;3505993;no;no;0;153;26;19;106;225;117;273,4;152;12,3;8,9;5;2,4;2;0
150;415;3701465;no;no;0;214;36;16;117;192;89;242,6;99;10,92;7,9;4;2,13;1;0
73;408;3852370;no;no;0;195;33;14;112;167;85;100,3;61;4,51;10,8;6;2,92;1;0
7;415;3589146;no;no;0;207;35;24;87;281;83;158,5;77;7,13;11;5;2,97;3;0
89;415;3578515;no;yes;12;188;32;13;105;151;107;201,9;132;9,09;10,5;3;2,84;2;0
131;408;4068995;yes;no;0;122;21;10;83;119;94;147,9;95;6,66;13,7;3;3,7;3;1
105;415;3443145;no;no;0;259;44;15;96;175;97;222,4;36;10,01;12;5;3,24;3;0
108;408;3419890;yes;no;0;115;20;18;114;211;70;136,1;85;6,12;13,8;3;3,73;2;1
47;415;3654387;no;yes;28;173;29;12;109;138;94;203,8;109;9,17;8,3;6;2,24;1;0
101;415;3753341;yes;no;0;156;27;11;116;130;114;207,3;109;9,33;7,3;5;1,97;1;0
182;415;4183096;no;yes;24;128;22;12;104;143;127;191;98;8,59;11,6;3;3,13;1;0
161;408;3783879;no;no;0;197;33;14;73;170;79;194,3;79;8,74;12,5;3;3,38;1;0
128;408;3441362;no;no;0;228;39;26;130;303;71;191,5;82;8,62;5,5;7;1,49;1;1
69;415;4193937;no;yes;31;195;33;16;63;192;90;153;129;6,89;13,2;2;3,56;2;0
113;408;3484961;no;yes;34;45;8;11;63;134;82;168,4;118;7,58;13,3;3;3,59;1;0
87;408;3291410;no;yes;30;263;45;18;114;216;130;154,8;88;6,97;7,8;2;2,11;0;0
71;415;3329896;no;no;0;211;36;21;70;253;122;225,8;104;10,16;12,3;3;3,32;0;0
76;415;4078575;no;no;0;204;35;19;69;225;110;240,3;85;10,81;9,6;5;2,59;1;0
87;510;3872799;no;no;0;223;38;11;109;128;86;289,3;83;13,02;14,5;4;3,92;3;0
117;408;3739108;no;no;0;119;20;16;82;188;108;189,3;97;8,52;11,5;3;3,11;1;0
177;415;3453947;no;no;0;266;45;19;91;225;79;224,7;58;10,11;8,9;8;2,4;3;1
95;415;3567511;no;no;0;134;23;13;104;152;95;236,5;80;10,64;9,4;3;2,54;1;0
76;415;3434516;no;no;0;171;29;22;78;257;83;91,6;92;4,12;16,2;3;4,37;1;0
66;415;4086305;no;no;0;171;29;22;103;254;77;197,3;138;8,88;10,5;2;2,84;2;0
110;415;3387305;no;no;0;179;30;12;124;147;141;217,1;102;9,77;9,9;7;2,67;1;0
204;510;4013077;no;no;0;205;35;13;145;155;95;191,4;77;8,61;14,1;5;3,81;3;0
